instant_x,dteday,season_x,yr_x,mnth_x,hr,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,hr_formated,instant_y,season_y,yr_y,mnth_y,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y,temp_category
107,2011-01-05,Spring,2011,January,15,False,Wednesday,True,Clear,12.299999999999999,14.395,28.000000000000004,12.998000000000001,7,55,62,15:00,5,Spring,2011,January,False,Wednesday,True,Clear,9.305237,11.4635,43.695699999999995,12.522300000000001,82,1518,1600,dingin
108,2011-01-05,Spring,2011,January,16,False,Wednesday,True,Clear,12.299999999999999,15.909999999999998,28.000000000000004,6.0032,4,85,89,16:00,5,Spring,2011,January,False,Wednesday,True,Clear,9.305237,11.4635,43.695699999999995,12.522300000000001,82,1518,1600,dingin
109,2011-01-05,Spring,2011,January,17,False,Wednesday,True,Clear,9.84,11.365,38.0,12.998000000000001,4,186,190,17:00,5,Spring,2011,January,False,Wednesday,True,Clear,9.305237,11.4635,43.695699999999995,12.522300000000001,82,1518,1600,dingin
110,2011-01-05,Spring,2011,January,18,False,Wednesday,True,Clear,9.84,12.120000000000001,38.0,8.9981,3,166,169,18:00,5,Spring,2011,January,False,Wednesday,True,Clear,9.305237,11.4635,43.695699999999995,12.522300000000001,82,1518,1600,dingin
111,2011-01-05,Spring,2011,January,19,False,Wednesday,True,Clear,9.84,12.879999999999999,38.0,7.0015,5,127,132,19:00,5,Spring,2011,January,False,Wednesday,True,Clear,9.305237,11.4635,43.695699999999995,12.522300000000001,82,1518,1600,dingin
112,2011-01-05,Spring,2011,January,20,False,Wednesday,True,Clear,9.02,11.365,47.0,11.0014,7,82,89,20:00,5,Spring,2011,January,False,Wednesday,True,Clear,9.305237,11.4635,43.695699999999995,12.522300000000001,82,1518,1600,dingin
113,2011-01-05,Spring,2011,January,21,False,Wednesday,True,Clear,8.200000000000001,9.85,51.0,12.998000000000001,3,40,43,21:00,5,Spring,2011,January,False,Wednesday,True,Clear,9.305237,11.4635,43.695699999999995,12.522300000000001,82,1518,1600,dingin
114,2011-01-05,Spring,2011,January,22,False,Wednesday,True,Clear,7.38,9.85,55.00000000000001,8.9981,1,41,42,22:00,5,Spring,2011,January,False,Wednesday,True,Clear,9.305237,11.4635,43.695699999999995,12.522300000000001,82,1518,1600,dingin
115,2011-01-05,Spring,2011,January,23,False,Wednesday,True,Clear,8.200000000000001,12.879999999999999,47.0,0.0,1,18,19,23:00,5,Spring,2011,January,False,Wednesday,True,Clear,9.305237,11.4635,43.695699999999995,12.522300000000001,82,1518,1600,dingin
116,2011-01-06,Spring,2011,January,0,False,Thursdady,True,Clear,7.38,12.120000000000001,55.00000000000001,0.0,0,11,11,00:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
117,2011-01-06,Spring,2011,January,1,False,Thursdady,True,Clear,6.5600000000000005,11.365,64.0,0.0,0,4,4,01:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
118,2011-01-06,Spring,2011,January,2,False,Thursdady,True,Clear,6.5600000000000005,11.365,64.0,0.0,0,2,2,02:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
119,2011-01-06,Spring,2011,January,4,False,Thursdady,True,Mist/Cloudy,6.5600000000000005,9.85,64.0,6.0032,0,1,1,04:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
120,2011-01-06,Spring,2011,January,5,False,Thursdady,True,Mist/Cloudy,5.74,9.09,69.0,6.0032,0,4,4,05:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
121,2011-01-06,Spring,2011,January,6,False,Thursdady,True,Mist/Cloudy,5.74,8.334999999999999,63.0,7.0015,0,36,36,06:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
122,2011-01-06,Spring,2011,January,7,False,Thursdady,True,Mist/Cloudy,6.5600000000000005,11.365,59.0,0.0,0,95,95,07:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
123,2011-01-06,Spring,2011,January,8,False,Thursdady,True,Clear,6.5600000000000005,11.365,59.0,0.0,3,216,219,08:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
124,2011-01-06,Spring,2011,January,9,False,Thursdady,True,Mist/Cloudy,7.38,12.120000000000001,51.0,0.0,6,116,122,09:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
125,2011-01-06,Spring,2011,January,10,False,Thursdady,True,Clear,8.200000000000001,12.879999999999999,47.0,0.0,3,42,45,10:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
126,2011-01-06,Spring,2011,January,11,False,Thursdady,True,Clear,9.02,12.879999999999999,44.0,6.0032,2,57,59,11:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
127,2011-01-06,Spring,2011,January,12,False,Thursdady,True,Clear,10.66,14.395,35.0,0.0,6,78,84,12:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
128,2011-01-06,Spring,2011,January,13,False,Thursdady,True,Clear,10.66,13.635,35.0,7.0015,12,55,67,13:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
129,2011-01-06,Spring,2011,January,14,False,Thursdady,True,Clear,11.48,13.635,36.0,11.0014,11,59,70,14:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
130,2011-01-06,Spring,2011,January,15,False,Thursdady,True,Clear,11.48,13.635,36.0,0.0,8,54,62,15:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
131,2011-01-06,Spring,2011,January,16,False,Thursdady,True,Clear,10.66,12.879999999999999,38.0,11.0014,12,74,86,16:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
132,2011-01-06,Spring,2011,January,17,False,Thursdady,True,Clear,9.02,11.365,51.0,11.0014,9,163,172,17:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
133,2011-01-06,Spring,2011,January,18,False,Thursdady,True,Clear,9.02,11.365,51.0,8.9981,5,158,163,18:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
134,2011-01-06,Spring,2011,January,19,False,Thursdady,True,Clear,9.02,12.879999999999999,55.00000000000001,6.0032,3,109,112,19:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
135,2011-01-06,Spring,2011,January,20,False,Thursdady,True,Clear,8.200000000000001,10.605,51.0,11.0014,3,66,69,20:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
136,2011-01-06,Spring,2011,January,21,False,Thursdady,True,Mist/Cloudy,9.02,10.605,55.00000000000001,15.001299999999999,0,48,48,21:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
137,2011-01-06,Spring,2011,January,22,False,Thursdady,True,Mist/Cloudy,9.02,10.605,51.0,19.0012,1,51,52,22:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
138,2011-01-06,Spring,2011,January,23,False,Thursdady,True,Mist/Cloudy,8.200000000000001,9.85,59.0,12.998000000000001,4,19,23,23:00,6,Spring,2011,January,False,Thursdady,True,Clear,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,dingin
139,2011-01-07,Spring,2011,January,0,False,Friday,True,Mist/Cloudy,8.200000000000001,9.85,64.0,12.998000000000001,4,13,17,00:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
140,2011-01-07,Spring,2011,January,1,False,Friday,True,Mist/Cloudy,8.200000000000001,9.85,69.0,15.001299999999999,2,5,7,01:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
141,2011-01-07,Spring,2011,January,2,False,Friday,True,Mist/Cloudy,8.200000000000001,9.85,69.0,15.001299999999999,0,1,1,02:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
142,2011-01-07,Spring,2011,January,4,False,Friday,True,Mist/Cloudy,8.200000000000001,10.605,69.0,8.9981,0,1,1,04:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
143,2011-01-07,Spring,2011,January,5,False,Friday,True,Light Rain/Snow,9.02,13.635,55.00000000000001,0.0,0,5,5,05:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
144,2011-01-07,Spring,2011,January,6,False,Friday,True,Mist/Cloudy,8.200000000000001,12.879999999999999,69.0,0.0,8,26,34,06:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
145,2011-01-07,Spring,2011,January,7,False,Friday,True,Clear,8.200000000000001,10.605,69.0,8.9981,8,76,84,07:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
146,2011-01-07,Spring,2011,January,8,False,Friday,True,Clear,8.200000000000001,9.85,51.0,16.997899999999998,20,190,210,08:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
147,2011-01-07,Spring,2011,January,9,False,Friday,True,Clear,8.200000000000001,9.09,47.0,19.999499999999998,9,125,134,09:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
148,2011-01-07,Spring,2011,January,10,False,Friday,True,Clear,9.02,9.85,37.0,22.0028,16,47,63,10:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
149,2011-01-07,Spring,2011,January,11,False,Friday,True,Mist/Cloudy,8.200000000000001,9.85,40.0,15.001299999999999,19,48,67,11:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
150,2011-01-07,Spring,2011,January,12,False,Friday,True,Mist/Cloudy,8.200000000000001,9.85,37.0,16.997899999999998,9,50,59,12:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
151,2011-01-07,Spring,2011,January,13,False,Friday,True,Mist/Cloudy,8.200000000000001,9.09,37.0,19.0012,9,64,73,13:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
152,2011-01-07,Spring,2011,January,14,False,Friday,True,Mist/Cloudy,8.200000000000001,9.85,40.0,16.997899999999998,7,43,50,14:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
153,2011-01-07,Spring,2011,January,15,False,Friday,True,Mist/Cloudy,8.200000000000001,10.605,37.0,11.0014,9,63,72,15:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
154,2011-01-07,Spring,2011,January,16,False,Friday,True,Mist/Cloudy,8.200000000000001,10.605,37.0,11.0014,5,82,87,16:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
155,2011-01-07,Spring,2011,January,17,False,Friday,True,Mist/Cloudy,8.200000000000001,12.879999999999999,37.0,0.0,9,178,187,17:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
156,2011-01-07,Spring,2011,January,18,False,Friday,True,Clear,8.200000000000001,11.365,40.0,6.0032,7,116,123,18:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
157,2011-01-07,Spring,2011,January,19,False,Friday,True,Clear,6.5600000000000005,9.85,55.00000000000001,6.0032,3,92,95,19:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
158,2011-01-07,Spring,2011,January,20,False,Friday,True,Clear,7.38,10.605,47.0,7.0015,1,50,51,20:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
159,2011-01-07,Spring,2011,January,21,False,Friday,True,Clear,7.38,9.85,47.0,8.9981,0,39,39,21:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
160,2011-01-07,Spring,2011,January,22,False,Friday,True,Mist/Cloudy,7.38,9.85,43.0,11.0014,2,34,36,22:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
161,2011-01-07,Spring,2011,January,23,False,Friday,True,Mist/Cloudy,7.38,9.85,51.0,11.0014,1,14,15,23:00,7,Spring,2011,January,False,Friday,True,Mist/Cloudy,8.057402,10.44195,49.8696,11.304642,148,1362,1510,dingin
162,2011-01-08,Spring,2011,January,0,False,Saturday,False,Mist/Cloudy,7.38,9.85,51.0,11.0014,1,24,25,00:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
163,2011-01-08,Spring,2011,January,1,False,Saturday,False,Mist/Cloudy,7.38,10.605,55.00000000000001,6.0032,1,15,16,01:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
164,2011-01-08,Spring,2011,January,2,False,Saturday,False,Mist/Cloudy,7.38,12.120000000000001,55.00000000000001,0.0,3,13,16,02:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
165,2011-01-08,Spring,2011,January,3,False,Saturday,False,Light Rain/Snow,7.38,9.85,55.00000000000001,11.0014,0,7,7,03:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
166,2011-01-08,Spring,2011,January,4,False,Saturday,False,Light Rain/Snow,7.38,9.85,55.00000000000001,11.0014,0,1,1,04:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
167,2011-01-08,Spring,2011,January,5,False,Saturday,False,Mist/Cloudy,6.5600000000000005,8.334999999999999,74.0,11.0014,0,5,5,05:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
168,2011-01-08,Spring,2011,January,6,False,Saturday,False,Mist/Cloudy,6.5600000000000005,8.334999999999999,74.0,11.0014,0,2,2,06:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
169,2011-01-08,Spring,2011,January,7,False,Saturday,False,Mist/Cloudy,6.5600000000000005,9.09,74.0,7.0015,1,8,9,07:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
170,2011-01-08,Spring,2011,January,8,False,Saturday,False,Light Rain/Snow,6.5600000000000005,9.09,93.0,7.0015,0,15,15,08:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
171,2011-01-08,Spring,2011,January,9,False,Saturday,False,Light Rain/Snow,6.5600000000000005,9.09,93.0,7.0015,0,20,20,09:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
172,2011-01-08,Spring,2011,January,10,False,Saturday,False,Mist/Cloudy,7.38,9.85,80.0,11.0014,5,56,61,10:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
173,2011-01-08,Spring,2011,January,11,False,Saturday,False,Mist/Cloudy,8.200000000000001,9.09,69.0,26.0027,2,60,62,11:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
174,2011-01-08,Spring,2011,January,12,False,Saturday,False,Mist/Cloudy,8.200000000000001,9.09,59.0,23.9994,8,90,98,12:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
175,2011-01-08,Spring,2011,January,13,False,Saturday,False,Clear,8.200000000000001,9.09,44.0,22.0028,7,95,102,13:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
176,2011-01-08,Spring,2011,January,14,False,Saturday,False,Clear,8.200000000000001,8.334999999999999,32.0,32.9975,12,83,95,14:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
177,2011-01-08,Spring,2011,January,15,False,Saturday,False,Clear,8.200000000000001,8.334999999999999,32.0,30.002599999999997,5,69,74,15:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
178,2011-01-08,Spring,2011,January,16,False,Saturday,False,Clear,7.38,6.819999999999999,28.999999999999996,30.002599999999997,8,68,76,16:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
179,2011-01-08,Spring,2011,January,17,False,Saturday,False,Clear,6.5600000000000005,6.0600000000000005,37.0,36.9974,5,64,69,17:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
180,2011-01-08,Spring,2011,January,18,False,Saturday,False,Clear,5.74,6.0600000000000005,39.0,19.999499999999998,3,52,55,18:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
181,2011-01-08,Spring,2011,January,19,False,Saturday,False,Clear,5.74,6.0600000000000005,36.0,16.997899999999998,4,26,30,19:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
182,2011-01-08,Spring,2011,January,20,False,Saturday,False,Clear,4.92,6.0600000000000005,36.0,16.997899999999998,0,28,28,20:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
183,2011-01-08,Spring,2011,January,21,False,Saturday,False,Clear,4.92,5.305,39.0,23.9994,2,35,37,21:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
184,2011-01-08,Spring,2011,January,22,False,Saturday,False,Clear,4.92,5.305,36.0,26.0027,1,33,34,22:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
185,2011-01-08,Spring,2011,January,23,False,Saturday,False,Clear,4.1000000000000005,3.0300000000000002,39.0,30.002599999999997,0,22,22,23:00,8,Spring,2011,January,False,Saturday,False,Mist/Cloudy,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,dingin
186,2011-01-09,Spring,2011,January,0,False,Sunday,False,Clear,4.1000000000000005,3.7900000000000005,42.0,26.0027,1,24,25,00:00,9,Spring,2011,January,False,Sunday,False,Clear,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,dingin
187,2011-01-09,Spring,2011,January,1,False,Sunday,False,Clear,4.1000000000000005,3.0300000000000002,42.0,31.0009,0,12,12,01:00,9,Spring,2011,January,False,Sunday,False,Clear,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,dingin
188,2011-01-09,Spring,2011,January,2,False,Sunday,False,Clear,4.1000000000000005,3.0300000000000002,46.0,31.0009,0,11,11,02:00,9,Spring,2011,January,False,Sunday,False,Clear,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,dingin
189,2011-01-09,Spring,2011,January,3,False,Sunday,False,Clear,4.1000000000000005,3.7900000000000005,46.0,27.999299999999998,0,4,4,03:00,9,Spring,2011,January,False,Sunday,False,Clear,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,dingin
190,2011-01-09,Spring,2011,January,4,False,Sunday,False,Clear,3.2800000000000002,4.545,53.0,12.998000000000001,0,1,1,04:00,9,Spring,2011,January,False,Sunday,False,Clear,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,dingin
191,2011-01-09,Spring,2011,January,5,False,Sunday,False,Clear,3.2800000000000002,4.545,53.0,12.998000000000001,0,1,1,05:00,9,Spring,2011,January,False,Sunday,False,Clear,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,dingin
192,2011-01-09,Spring,2011,January,6,False,Sunday,False,Clear,4.1000000000000005,4.545,49.0,19.0012,0,1,1,06:00,9,Spring,2011,January,False,Sunday,False,Clear,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,dingin
193,2011-01-09,Spring,2011,January,7,False,Sunday,False,Clear,3.2800000000000002,4.545,53.0,12.998000000000001,1,5,6,07:00,9,Spring,2011,January,False,Sunday,False,Clear,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,dingin
